,id,codigo_curriculo,codigo_ingresso,periodo_ingresso,forma_ingresso,codigo_evasao,forma_evasao,periodo_evasao,evadiu_periodo,forma_saida,acao_afirmativa,tipo_reserva_vagas,forma_reserva_vagas,sexo,codigo_cor,nome_cor,idade_ingresso,idade_evasao,tipo_ensino_medio,ensino_medio,apv_media_geral
430,R248251,1990,1,1985.1,VESTIBULAR,1,GRADUADO,1989.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,591.0
2,U225344,1979,1,1984.1,VESTIBULAR,1,GRADUADO,1987.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,0,0.0,,Não informado,818.0
620,U012861,1990,9,1984.1,TRANSFERENCIA EX-OFFICIO,4,CANCELAMENTO POR ABANDONO,1984.2,2.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,0,0.0,,Não informado,
37,W141500,1990,1,1984.1,VESTIBULAR,1,GRADUADO,1988.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,0,0.0,,Não informado,653.0
35,G182388,1990,1,1984.1,VESTIBULAR,1,GRADUADO,1987.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,0,0.0,,Não informado,658.0
47,E199047,1990,1,1984.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1990.2,14.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,0,0.0,,Não informado,640.0
41,Q341793,1990,1,1984.1,VESTIBULAR,1,GRADUADO,1987.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,0,0.0,,Não informado,708.0
34,Y019446,1990,1,1984.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1990.1,13.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,0,0.0,,Não informado,650.0
87,E311628,1990,1,1983.1,VESTIBULAR,1,GRADUADO,1988.1,11.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,23.0,,Não informado,586.0
18,Z235250,1990,1,1983.1,VESTIBULAR,1,GRADUADO,1986.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,629.0
86,E378753,1990,1,1983.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1985.2,6.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,23.0,,Não informado,
26,U213111,1990,1,1983.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1991.1,17.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,26.0,,Não informado,695.0
28,D160946,1990,1,1983.1,VESTIBULAR,1,GRADUADO,1987.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,649.0
656,B375816,1990,1,1983.1,VESTIBULAR,1,GRADUADO,1989.1,13.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,24,30.0,,Não informado,642.0
652,J373968,1990,3,1983.1,CONVENIO PEC-G,4,CANCELAMENTO POR ABANDONO,1984.2,4.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,19.0,,Não informado,
401,X021922,1990,1,1982.1,VESTIBULAR,1,GRADUADO,1986.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,0,0.0,,Não informado,593.0
394,G089838,1990,1,1982.1,VESTIBULAR,1,GRADUADO,1987.2,12.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,26.0,,Não informado,609.0
402,G001744,1990,1,1982.1,VESTIBULAR,1,GRADUADO,1986.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,688.0
392,K279788,1990,1,1982.1,VESTIBULAR,1,GRADUADO,1986.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,591.0
292,S024344,1990,1,1982.1,VESTIBULAR,1,GRADUADO,1985.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,795.0
585,E176398,1990,1,1982.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1987.1,11.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,0,0.0,,Não informado,
362,S219654,1990,1,1981.1,VESTIBULAR,1,GRADUADO,1987.2,14.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,25.0,,Não informado,569.0
368,E385753,1990,1,1981.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1990.2,20.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,29.0,,Não informado,540.0
375,C273840,1990,1,1981.1,VESTIBULAR,1,GRADUADO,1985.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,646.0
377,B162262,1990,1,1981.1,VESTIBULAR,1,GRADUADO,1987.2,14.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,24.0,,Não informado,751.0
379,K052152,1990,1,1981.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1993.2,26.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,22,34.0,,Não informado,636.0
380,M330399,1990,1,1981.1,VESTIBULAR,1,GRADUADO,1991.1,21.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,29.0,,Não informado,550.0
381,C179359,1990,1,1981.1,VESTIBULAR,1,GRADUADO,1985.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,21.0,,Não informado,630.0
331,L192165,1990,1,1980.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1987.1,15.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,25.0,,Não informado,530.0
337,Y018866,1990,1,1980.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1984.1,9.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,581.0
333,I116894,1990,1,1980.1,VESTIBULAR,1,GRADUADO,1985.2,12.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,23,28.0,,Não informado,532.0
332,L338783,1990,1,1980.1,VESTIBULAR,1,GRADUADO,1989.2,20.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,27.0,,Não informado,612.0
339,D240909,1990,1,1980.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1989.1,19.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,30.0,,Não informado,557.0
249,D375358,1990,1,1980.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1985.2,12.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,29,34.0,,Não informado,524.0
307,M114333,1990,1,1979.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1982.1,6.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22.0,,Não informado,637.0
4,N356122,1979,1,1979.2,VESTIBULAR,1,GRADUADO,1985.2,13.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,27.0,,Não informado,481.0
5,U385295,1979,1,1979.2,VESTIBULAR,1,GRADUADO,1990.2,23.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,25,36.0,,Não informado,471.0
628,O022707,1990,1,1979.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1984.2,11.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,23,28.0,,Não informado,493.0
303,C119193,1990,1,1979.2,VESTIBULAR,1,GRADUADO,1986.1,14.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,22,29.0,,Não informado,526.0
188,I073010,1990,1,1979.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1982.2,7.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,23.0,,Não informado,545.0
187,C231282,1990,1,1979.2,VESTIBULAR,1,GRADUADO,1985.2,13.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,27.0,,Não informado,553.0
185,A108392,1990,1,1979.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,5.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,26,28.0,,Não informado,461.0
603,H161829,1990,1,1978.2,VESTIBULAR,2,TRANSFERIDO PARA OUTRA IES,1980.1,4.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,25,27.0,,Não informado,
142,O270316,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1989.1,22.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,23,34.0,,Não informado,475.0
228,F144982,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,7.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,23.0,,Não informado,524.0
225,T352370,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1987.2,19.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,26,35.0,,Não informado,470.0
224,K168761,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1985.2,15.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,25.0,,Não informado,521.0
223,B295861,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,7.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,22,25.0,,Não informado,538.0
141,A374546,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1982.1,8.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,24.0,,Não informado,497.0
6,Y225407,1979,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1985.2,15.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,26.0,,Não informado,577.0
143,T193071,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,7.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,23.0,,Não informado,607.0
602,E023759,1990,1,1978.2,VESTIBULAR,2,TRANSFERIDO PARA OUTRA IES,1983.2,11.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,25.0,,Não informado,
145,C217799,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,7.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22.0,,Não informado,619.0
146,P319444,1990,1,1978.2,VESTIBULAR,1,GRADUADO,1985.2,15.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,25.0,,Não informado,619.0
308,Y152069,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1984.2,13.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,22,28.0,,Não informado,497.0
296,Q135193,1990,1,1978.2,VESTIBULAR,1,GRADUADO,1986.1,16.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,28.0,,Não informado,472.0
295,S319195,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1987.1,18.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,30.0,,Não informado,467.0
266,W188725,1990,1,1978.2,VESTIBULAR,1,GRADUADO,1983.1,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,23.0,,Não informado,
267,T061050,1990,1,1978.2,VESTIBULAR,1,GRADUADO,1982.1,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,21.0,,Não informado,770.0
294,Z099745,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1987.2,19.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,28.0,,Não informado,474.0
310,K349257,1990,1,1978.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1989.1,22.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,29.0,,Não informado,568.0
255,Z053414,1990,2,1978.1,TRANSFERENCIA,4,CANCELAMENTO POR ABANDONO,1981.2,8.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,22,25.0,,Não informado,
256,F106874,1990,2,1978.1,TRANSFERENCIA,4,CANCELAMENTO POR ABANDONO,1981.2,8.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,24,27.0,,Não informado,
623,J184841,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1981.2,9.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,24,28.0,,Não informado,589.0
176,U389262,1990,1,1977.2,VESTIBULAR,1,GRADUADO,1985.2,17.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,27.0,,Não informado,539.0
181,R042477,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1983.2,13.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,27.0,,Não informado,549.0
180,S166401,1990,1,1977.2,VESTIBULAR,1,GRADUADO,1986.2,19.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,28.0,,Não informado,574.0
600,I348055,1990,1,1977.2,VESTIBULAR,2,TRANSFERIDO PARA OUTRA IES,1980.2,7.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22.0,,Não informado,
114,Z067195,1990,1,1977.2,VESTIBULAR,1,GRADUADO,1982.1,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,24.0,,Não informado,
212,S164864,1990,1,1977.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1984.1,14.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,26.0,,Não informado,538.0
193,X207052,1990,1,1977.1,VESTIBULAR,1,GRADUADO,1982.1,11.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,26.0,,Não informado,
191,J218774,1990,1,1977.1,VESTIBULAR,1,GRADUADO,1984.1,15.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,26.0,,Não informado,552.0
